reply_id,text,news_source
9.01671076647789E+017, washingtonpost That breaks my heart I hope logic prevails and you can get something to actually help you,SR00179
9.03611635339854E+017,100 agree ,SR00179
9.0656675679726E+017,Already was When I was a student at university of Virginia it was legal and came from our med research,SR00179
9.01667705375277E+017,As long as big pharma makes it and it is distributed by prescription it will be made available P,SR00179
9.01661007378092E+017,call it therapy charge a bundle,SR00179
9.01663432717599E+017,Drugs are not the answer for soldiers ,SR00179
9.01660872401187E+017,Duh,SR00179
9.0540177988148E+017,ECSTASIES FOR THE ECSTASY GOD,SR00179
9.01660311949849E+017,Ecstasy could be breakthrough therapy for soldiers others suffering from PTS,SR00179
9.01665590208815E+017,Ecstasy It would help for a few weeks then the theyll be addicted amp miserable,SR00179
9.02154762367402E+017,extraordinary work being done w EOL and psyilocybin beautiful article by michaelpollan The Trip Treatmen,SR00179
9.06631620723184E+017,Hopefully it works its still crazy to think in the 50s they were given amphetamines,SR00179
9.06569994883932E+017,I am glad to see more research about the effectiveness of this and other psychotropic drugs on those who desperately need treatment ,SR00179
9.06546255442137E+017,I hear you ,SR00179
9.02277602882224E+017,I just saw The Village BBC TV Series 1st season that did a great job around PTSD WWI,SR00179
9.01671221799961E+017,I know its been proven already but the US drug companys wont let it happen here,SR00179
9.067461336989E+017,I remember reading a similar article about using LSD with similar success ,SR00179
9.0698650504602E+017,Id take part in the trial ,SR00179
9.01660484381893E+017,Ill take some Ecstasy ,SR00179
9.01683602655552E+017,Interesting would like to see the science on this ,SR00179
9.01675826030268E+017,Isnt that what they said about LSD back in the day ,SR00179
9.01669207242285E+017,Legalize Marijuana and prescription drug use would drop exponentially Big pharma CEOs amp stock hol,SR00179
9.0166187580869E+017,Legalizing medical ecstasy Really is this what this countrys coning to ,SR00179
9.01661236961661E+017,Lets encourage drug use WAPO knows no low does it,SR00179
9.01667659736949E+017,Lets get the VA to prescribe weed first ,SR00179
9.06580825516466E+017,Literally Ive been saying this for years psychedelics work better than the shit the government prescribes,SR00179
9.01661071248937E+017,Lol chill,SR00179
9.03611474161095E+017,No More Wars is the best thing we can do to PREVENT PTSD Love our troops Dont send them to war ,SR00179
9.01664718472978E+017,No surprise there theyve been doing clinical trials since about 2001 for this very issue ,SR00179
9.0166213561634E+017,Our AG is already railing against medical cannabis Im sure hell definitely go for this ,SR00179
9.01668311183659E+017,Politicians get paid is all that matters Oxycontin has caused countless deaths and yet its still prescribed and abused ,SR00179
9.01663075715224E+017,Sounds just awful ,SR00179
9.01771169615008E+017,Start the house music ,SR00179
9.06570403174277E+017,Suicide is still a side effect psychiatryfraud,SR00179
9.01662070139224E+017,The original chemical compound for ecstasy was called empathy It was designed to help people bet,SR00179
9.06567446277927E+017,Then Nancy Reagan came along,SR00179
9.06534202790773E+017,Thought you like to read this Pretty interesting,SR00179
9.06653664479085E+017,To check patient reactions to other PTSD drugs visit,SR00179
9.01665386080305E+017,Try EMDR first ,SR00179
9.02003394197561E+017,Whatever works Millions are suffering ,SR00179
9.02564981966651E+017,Whereas this is not really news in that it is known that these drugs are medicines significant step towards acceptance ,SR00179
9.01662164091638E+017,With Sessions as AG Theyll suffer forever before that clown allows them relief ,SR00179
9.01663054760468E+017,Yeah but the pill hangovers a total soul crash,SR00179
9.01761896377971E+017,Yes ,SR00179
9.01671417300877E+017,You bet your ass it is,SR00179
9.02171783100482E+017,But overall mortality remains unchanged due to increased infections More proof of principle anchoring inflam,SR00180
9.02221660601836E+017,Fascinating that HS CRP has been around for years but we chose to ignore it and use statins instead ,SR00180
9.0217122683102E+017,good,SR00180
9.02439107795632E+017,one drug both lowers how much says who folks in marketing ,SR00180
9.0214202195497E+017,with this price average Cash Price 23 391 90 Good Rx Fair Price 16 771 90 ,SR00180
9.26176478676562E+017, BoldP,SR00183
9.00796509809242E+017, CannadayChapman thanks PS that illustration was pretty amazing cannadaychapman,SR00183
9.01784498282619E+017, listprodirect Way to point out the Paying cultmember is Bald When is HowardStern going to just let it shi,SR00183
9.00849435974017E+017, mikehofman Thanks It was an honor to supply a visual to your article,SR00183
9.02649834762621E+017,I get 5 mg Proscar prescribed for BPH and hair grows great we cant lose with the stuff we use ,SR00183
8.99740898904293E+017,if it was you wouldnt have to phrase it as a question,SR00183
9.00843539038433E+017,One can also just deal with hairloss by rocking a wig or a hair system Howard10,SR00183
9.01133658500862E+017,Thank you,SR00183
9.00849477145293E+017,Thanks for the info Robin ,SR00183
9.00779126755402E+017,This should work well on my asstreeks ,SR00183
8.99186672629404E+017, RobinThomas99 Well Id rather wait for it to be 100 safe,SR00184
8.98646032489173E+017, TIM,SR00184
8.98755379554787E+017, TIME,SR00184
8.98763470492926E+017,Great stuff science wins again,SR00184
8.98361057294549E+017,How much is Big Pharma going to price gouge parents and their allergic kids for this treatment ,SR00184
8.98754008076083E+017,I wonder if they have a similar one for tree nut allergies,SR00184
8.9875787458698E+017,interesting but I would still b scared for my kid to have the nuts they give for the treatment,SR00184
8.9875400645281E+017,Non gmo peanuts,SR00184
8.98753982335766E+017,Peanut is not for humans,SR00184
9.01930284790288E+017,Some experts saying more hype than fact in allergy probiotics study See,SR00184
8.98647306639217E+017,That would be great So many peanut allergies these days ,SR00184
8.98647691126686E+017,Thats good I know quite a few people with peanut allergies ,SR00184
8.98337245773447E+017,We ate dirt as kids My immune system is top notch ,SR00184
8.98644345565217E+017,When will it end th0tcouture,SR00184
8.98312832369869E+017,Yep is called Bone up,SR00184
9.14490026465079E+017, GoodDoctor always listens to patient symptoms complaints,SR00185
8.98260145968259E+017, HopkinsMedicine NBCNews This is the future of medicine CancerGeek iProHealthcare hcldr maddow,SR00185
8.99349757805646E+017, JamesPPinkerton JohnsHopkins Sounds promising but havent we read about these things before I d,SR00185
8.98236361672712E+017, maggiemfox NCICCR Lymphoma Interesting Well written and nice use of multimedia Thank you for sharing ,SR00185
9.01544385938051E+017, NBCNews Could this do this Could that do that Can this Is this Will this Shall this Im sick o,SR00185
9.01539865107595E+017, NBCNews Even if we screen how do we stop cure it ,SR00185
8.98214604718969E+017, NBCNews No doubt theyd try to use AGAINST patients ,SR00185
8.98875299198255E+017, Puede 1 analisisSanguineo detectar antes varios tipos de cancer diagnostico enfermedad medicina Ciencia,SR00185
8.98011325418177E+017,Are there any similar advances for leukemia ,SR00185
8.98009794933514E+017,As a cancer survivor this is great news ,SR00185
8.98227047037895E+017,Eat a plant based diet and avoid most cancers all together I am Dr Wolf I approve this message ,SR00185
8.98066809240343E+017,Fantastic news ,SR00185
9.14489368429175E+017,Fascinating how things are so advanced these days The Exception Drs still dont listen when pts sa,SR00185
8.97951761083769E+017,Get your murderous toxic treatment even earlier Big cancer is ringing their cash register ,SR00185
8.98015077336572E+017,However good appears once insurance companies have access to test whats to stop them from charging exorb,SR00185
8.98529261006369E+017,If this can be found earlier my grandmother will be still here Do you best Good job ,SR00185
8.97928251863175E+017,Ignorance at its finest Cancer cells are formed and destroyed within a healthy human body every day too many false positives ,SR00185
8.98295278460994E+017,Im glad they possibly found something to cure I just wish my aunt was alive,SR00185
8.98366049166516E+017,kewl,SR00185
8.98014937263551E+017,Not renal carcinoma No markers ,SR00185
8.9796443285221E+017,Not yet but soon Kidney Cancer survivor ,SR00185
8.98276067072397E+017,Thats freakin awesome I hate needles too but Id do that one every year with only minimal complaining ,SR00185
8.98226753776341E+017,Thats great and all but Corporations wont let the cures be released Youll know you are gonna,SR00185
8.98165186770633E+017,The pharma FDA connection is evil pure and simple ,SR00185
8.98015048270062E+017,This breakthrough cant be minimized If we can detect disease by finding the D N A indicators beforehand,SR00185
8.97933802374275E+017,This is awesome ,SR00185
8.98010146957402E+017,This is great news If only this test was done on time to my late uncle ,SR00185
7.73271672115921E+017,up next new blood test predicts your future p s dont talk to the red head D,SR00185
8.98010452357206E+017,Well duh,SR00185
8.98126082288824E+017,When was the last time you saw this research by a single payer health care country ,SR00185
8.97929803197686E+017,Would be awesome if my super high deductible insurance plan would pay for any treatment ,SR00185
8.98262830302073E+017,Wouldnt it be wonderful Actually my Dad caught his prostate tumor early throught a blood test ,SR00185
8.98000772968919E+017,Wouldnt that be awesome it is BIG business the cancer journey hope this info gets past the str,SR00185
8.98263270678606E+017,Wow thats great My great uncle had prostate cancer and got it treated early I dont think hes had a problem since ,SR00185
8.98012642643595E+017,Wow well stick a needle into me I want you to ,SR00185
8.98253031057306E+017,Yes it is ,SR00185
8.955016466036E+017, matthewherper DShaywitz CarolineYLChen very little HPV circulates Vogelstein did work on thi,SR00186
8.95665924828693E+017,A simple blood test is going to cause huge anxiety in the 88 who test positive but dont have th,SR00186
8.95490148535861E+017,Big deal if they can use HPV to screen for cervical oropharyngeal cancers many ppl at risk DShaywitz CarolineYLChen,SR00186
8.95737488706294E+017,Cameron dr geddes jhunt state murders treason betrayal new world order midstaff farce treason qc s,SR00187
8.95741258664116E+017,CAMERONS KILLING REGIME UKCOLUMN EXPERTS NLP NEEDS POLICE PSYCHIATRISTS PROBE FBI INTERPO,SR00187
8.95739347147923E+017,Ceo stevens nhsengland came to DECIMATE NHS MURDER UKCOLUMN EXPERTS LINK BLAIRS PRIVATISATION MURDER,SR00187
8.95742872045191E+017,DAVID STARKEY COMMON SENSE POLITIC,SR00187
8.95740374517518E+017,Dr David Geddes doh kleptomaniac addicted to murder smiling assassin malignant narcissist obey no,SR00187
8.95736230528332E+017,PROF DON BERWICK DOH JHUNT DR DAVID GEDDES DOH PROF DAVIES SIR KEOGH GOV UK DEPOPULATING MURDERI,SR00187
8.95738466797068E+017,Prof Liam donaldson Dr geddes doh nyypct 30 years of MURDER SHIPMAN S GRANDMA B KIDNAP ENDEMI,SR00187
8.95742616008098E+017,Ukshadow gov war criminals ukcolumn experts cameron brainwashing nlp to Murde,SR00187
8.94975783231517E+017, NBCNews Ive had the gene test in reference to finding the best choices of meds for my depression anxi,SR00188
8.94921229869752E+017, NBCNightlyNews HealthNewsRevu Thanks for flagging We are taking a look at the story ,SR00188
8.94966592064377E+017,Further more I was advised that the prescription was covered as generic Asked for call to be pulled ,SR00188
8.94894959349846E+017,My insurance wont pay for it They rather I go up down all around LabRat,SR00188
8.94801176641843E+017,Nice break thru kristendahlgren but glazed over medicine only is not all the treatment for depression or a cure all nbcnews,SR00188
8.94936490597372E+017,Please email us so we may further assist you SocialMediaSupport FloridaBlue com,SR00188
8.94966273788056E+017,Why They already denied both things ,SR00188
8.95235652022927E+017, Goodluck trying it,SR00189
8.9455617976601E+017, mutusystem My tummys good Thanks for asking ,SR00189
8.95026531868828E+017, NPR Hey thanks ,SR00189
8.94657185237656E+017, NPR It better Fingers crossed ,SR00189
8.94739032315503E+017, NPR Mine is 10 and still hoping Doing it now as we speak ,SR00189
8.94581325264335E+017, NPR Which part is bullshit That the stretch can help repair ab muscules It seems more like a physic,SR00189
8.94874299064086E+017, NPR womens PT Fear mongering Article referenced PT amp cited lack of studies Is there evidence tha,SR00189
8.95502760162062E+017, NPR YES ,SR00189
8.94853225341497E+017, pundispice Hoped 4 better NPR Mamas need evidence amp experts in this area NOT fear mongering amp a 1 minute fix,SR00189
8.94689332396556E+017, TheDiaMethod MorningEdition Awesome Spectacular ,SR00189
8.94576350949908E+017, TheDiaMethod MorningEdition Ha Thats us ,SR00189
8.9457690154052E+017, TheDiaMethod MorningEdition smile ,SR00189
8.94574993715212E+017, TheDiaMethod MorningEdition Sousanis household flattening bellies unflattening worlds,SR00189
8.94550638494982E+017, WattleyBonefarm,SR00189
8.94639838166737E+017, WXXINews The article itself is about an actual medical issue but it is framed in both headline amp tw,SR00189
8.96930607812428E+017,10 minutes all at once But you can break it up ,SR00189
8.94568425422508E+017,A big pet peeve Many most ab exercises in yoga other group classes will exacerbate diastasisrecti which many moms have ,SR00189
8.94944114617328E+017,Actually read the article Im guessing dad bods are not the result of Diastasis Recti so it most,SR00189
8.94884785125941E+017,Bonus points for being an exercise I can do lying in bed trying to go back to sleep after the toddler woke me up ,SR00189
8.94547039194841E+017,Bullshit ,SR00189
8.94952005185286E+017,Con una buena faja de baja r pido ,SR00189
8.95206865830851E+017,Congratulations Caroline Sorry I didnt get to call into you Hope all went well lots of love ,SR00189
8.95367469073912E+017,Diastasis recti is a separation of the abdominal muscles 1 out of 3 moms get it up to a year after giving birth ,SR00189
8.95087052324262E+017,Diastasis recti is completely under diagnosed IMO and its imperative to move it to the forefront of medical care ,SR00189
8.94658827630596E+017,Does it work for anyone or only women who need to mind the gap ,SR00189
8.9455639112131E+017,Does it work for dads too ,SR00189
8.95715405653832E+017,Does this work anytime long after childbirth ,SR00189
8.94943294848999E+017,Does this work for dad bods as well ,SR00189
8.94608844814471E+017,Does this work for fat men Hehe,SR00189
8.94864867210953E+017,Dos it work for men scientifically speaking of couse ,SR00189
8.94555644627489E+017,evidence that diastasis rectus is linked to backpain and vaginal prolapse I know mutusystem and its a,SR00189
8.94583573344166E+017,Exactly my thinking my youngest is also 22 Shall we try it ,SR00189
8.94569126366237E+017,Get smart Say no to those bicycle crunches diastasisrecti strongmamas,SR00189
8.94659892849648E+017,God forbid womens bodies show any evidence of their pregnancies ,SR00189
8.94521391260852E+017,Hahaha No ,SR00189
9.00864022727148E+017,Hi I recently spoke w parentsmagazine re this same topic from a surgical standpoint Thought youd be,SR00189
8.94580903015359E+017,I am wondering this too Is 12 years later too late ,SR00189
8.94763642494656E+017,I heard this story today ,SR00189
8.94883678970565E+017,I missed it but Im going to try it ,SR00189
9.08391077744447E+017,I remember seeing that article I should try those exercises My belly seems so weird these days ,SR00189
8.94980243525599E+017,I think it pretty clearly says that though no ,SR00189
8.94584414692422E+017,I wondered the same thing ,SR00189
9.17404050735411E+017,Nice ,SR00189
8.94658134597415E+017,Nurse Midwives have been teaching similar exercises and encouraging Post Partum mothers for decades to do them after childbirth ,SR00189
8.95134875237437E+017,Oh my gosh This is so great Ive been looking for something like this ,SR00189
8.94505043642245E+017,Really wxxinews ,SR00189
8.95277593053852E+017,So basic you actually flatten a Mummy Tummy with extra bandages wrapped around the stomach sorry,SR00189
8.94700320927826E+017,Thank you for this story maternal health is too neglected And for godsake can we not call a leg,SR00189
8.94921588482626E+017,Thanks,SR00189
8.94584272454951E+017,The headline on the article is not great dudes Could not sound more like click bait ,SR00189
8.94584520401457E+017,The permission not to do cross body crunches sounds good to me And eep They actually open up the muscles YIKES ,SR00189
8.94693121857958E+017,This is great example of irresponsible journalism Wildly misinformative and dangerous ,SR00189
8.94960617458553E+017,This is very misleading This is ONLY for diastasis recti which does not effect the majority of women sigh ,SR00189
8.9465507472676E+017,This still work if your kid is say almost 7 ,SR00189
8.95034277632627E+017,thx 4 spreading message of DRA Many PTs have success in treating and not just this one exercise ,SR00189
8.94484288137245E+017,time to congratulate ,SR00189
8.94653237709681E+017,UM where have you been NPR ,SR00189
8.9495173575995E+017,Vas a tener que hacer estos ejercicios conmigo en unos meses m s janak,SR00189
8.95125222528958E+017,Very happy to see NPR giving this some attention Many women suffer and are never educated about di,SR00189
8.94896117166465E+017,We all deal with it but think were never getting rid of it This is something I can do at my desk workingmomwin,SR00189
8.94653112681738E+017,What if you have the mommy tummy but never had a kid Asking for a friend ,SR00189
8.94554037198225E+017,Wow this is news,SR00189
8.94332804204548E+017, ABC Can it be true,SR00190
8.94355296419807E+017, ABC Hopefully itll be covered affordable to those who need it Probably not but Im still allowed to hope ,SR00190
8.93807545000669E+017, statnews I have heard nothing but good things about this new drug so far Thanks for sharing ,SR00190
8.93629647971389E+017,Dont be too Quick to Trust the FDA ,SR00190
8.93556123281871E+017,Finally ,SR00190
8.9339260550076E+017,lol and what are the side affects lol,SR00190
8.93316931012497E+017,These drugs are already approved FUCKYOUFDA Velpatasvir sofosbuvir in the treatment of hepatitis C of all six genotypes,SR00190
1.12915928196047E+018, chrissyfarr RebeccaDRobbins Hi PearlF chrissyfarr and RebeccaDRobbins I am the founder CEO of Celmati,SR00192
1.12915971786615E+018, chrissyfarr RebeccaDRobbins We found in our extensive research with thousands of women around the US that,SR00192
8.92726603779912E+017, RebeccaDRobbins smh Using fear tactics for women in this way is low ,SR00192
8.92843244937196E+017, statnews RebeccaDRobbins if its cell free fetal DNA then yes ,SR00192
8.94782353691869E+017, statnews They call this test the Fertilome Seriously line the fertilizer I guess they know both of them are bullshit ,SR00192
8.9789600165419E+017,Here is an article in the medical literature I wrote on the same issue,SR00192
8.97897614099837E+017,really interesting particularly your analysis of problems with evidence behind rs254286 analysis thanks for flagging ,SR00192
8.92763373225509E+017,The marketing is misleading at best There is room for gt efficiency in genetic testing related to f,SR00192
8.92730867491254E+017,The post truth era is scary,SR00192
8.92860047692255E+017,TY for exposing yet another genomic test without data to support it giving the field a bad name ,SR00192
8.92120123758203E+017, 1 of 3 Plausible theory patient has MRI w contrast for unknown reason which leaves gadolinium deposi,SR00193
8.92120408266232E+017, 2 of 3 Patient develops autoimmune response to heavy metal deposition Chronic inflammatory process en,SR00193
8.92123197851656E+017, 3 of 3 Potential correlation w the types of cytokines released in patients after retaining MRI,SR00193
9.05634889604751E+017, avivajazz Thank you for this post This truly brightened my day Hope ,SR00193
8.92175007396373E+017, blysx Create the pill Create the disease Wait 10 seconds for FDA approval Saturate television Newly min,SR00193
8.92146633315676E+017, blysx Yet one more medical industry hoax to help Pharma sell pills Selling Sickness,SR00193
8.93229573017653E+017, bookbabie MiriamETucker NPR You have it too lili poor you I think stan Kubrick had it he put i,SR00193
8.92626118238392E+017, FrancieSaidSo Also known as fibromyalgia or M E ,SR00193
8.92379382051897E+017, heather ashlyn I have this,SR00193
8.92596020286153E+017, herenow23 Yet it remains a curious thing That not a single CFS researcher ever investigated the actual,SR00193
8.92376277616931E+017, mbholmes26 NPR Its making the point that this disease is laughed off ,SR00193
8.92602834218308E+017, MEActNet 1 2 a series of large NIH grants and over the next 6 or 7 yrs they would publish at l,SR00193
8.92603249748042E+017, MEActNet 2 2 I dont know this history well even though I was there during this time,SR00193
8.92172456617689E+017, MiriamETucker I wonder if this test will tell us anything about what happened HERE I dont cons,SR00193
8.92532225119572E+017, MiriamETucker NPR It is an awful disease I have it too I am sure if a cure is found Miriam w,SR00193
8.9251140349977E+017, MiriamETucker NPR My brother sent me a Stanford thing with your twitter please I am praying u,SR00193
8.92510573031719E+017, MiriamETucker NPR Omg I cant use twitter adeptly cuz of brain fogg but Miriam I am just hoping,SR00193
8.92216798812164E+017, MiriamETucker NPRHealth I hope you are right Mina ,SR00193
8.92116158018576E+017, MiriamETucker NPRHealth Want to make a bet with me about the Cooperative Research Centers chosen last,SR00193
8.92426928040415E+017, NPR Fatigue is not the same as this disease Ive made drastic lifestyle changes for 5 years including,SR00193
8.92189798538113E+017, NPR I was diagnosed with this last year Still working on maintaining myself everyday Its hard sometimes ,SR00193
8.92121594641793E+017, NPR Im sure youre not trying to trivialize a horrible disease right ,SR00193
8.92375337195242E+017, NPR No Actually its not ,SR00193
8.92395634321498E+017, NPR Yes Over long term it can ,SR00193
8.92116783603343E+017, NPRHealth Awesome blog As always Thank you very much ,SR00193
8.92425344619295E+017, NPRHealth cc MedecineLibre Allodocteurs,SR00193
8.92111160429826E+017, NPRHealth Excellent article Thank you Miriam from the bottom of my heart ,SR00193
8.92235603328348E+017, NPRHealth Great progress on mecfs NotTheWhiskey unrestfilm,SR00193
8.92513182463529E+017, NPRHealth Help help help ,SR00193
8.9229113244858E+017, NPRHealth NPR Great article Miriam So much poor reporting on this issue Thanks ,SR00193
8.92172261117108E+017, NPRHealth Thank you for your continued efforts to raise awareness of mecfs research Miriam,SR00193
8.92110187846394E+017, NPRHealth thank you Miriam ,SR00193
8.92729859562144E+017, NPRHealth Thank you Miriam Very good summary and report ,SR00193
8.9210938537957E+017, NPRHealth Thank you MiriamETucker Your reports are always clear and informative ,SR00193
8.92361136867348E+017, NPRHealth Thank you so much for this excellent article,SR00193
8.92125804053901E+017, NPRHealth Thanks for writing about this ,SR00193
8.92114487733387E+017, NPRHealth Well done And yes we hate the name NIH funding has increased from a pittance to a pitta,SR00193
8.92436614164754E+017, RedefiningMECFS MiriamETucker I have had dr Myhills test My Mitochondria were not good but NHS were not interested ,SR00193
8.92424386719961E+017, tinakalinen MiriamETucker Yes mycotoxins implicated in a fair number of cases Dont forget DrMy,SR00193
8.92606279306191E+017, TinaRodwell1 MiriamETucker 1 2 There is much to learn Komaroff writes in the journal Hopef,SR00193
8.92606404820947E+017, TinaRodwell1 MiriamETucker 2 2 and more importantly what to do to ease the suffering caused by this illness ,SR00193
8.92284809774543E+017,Absolutely At last the old views are being smashed by REAL investigation into MEcfs Its all in,SR00193
8.92382271432409E+017,again science its everywhere ,SR00193
8.93577951719158E+017,All the pre diagnosis years of fruitless trips to NHS single organ clinics cost a fortune Could it un,SR00193
8.9219720688683E+017,Bad enough fatigue gets quickly dismissed when youre already diagnosed with another autoimmune cond,SR00193
8.92444241191895E+017,Diagnosis doesnt equal treatment or cure but well take every step forward we can GET MillionsMissing TimeForUNREST,SR00193
8.92331730744554E+017,Did you mean mecfs I suspect that a significant proportion of it will prove to be MCAS yes ,SR00193
8.93581893215683E+017,Do you fancy helping to explain these obvious truths to the commissioners ,SR00193
8.92297641907945E+017,Do you think MCS is MCAS ,SR00193
8.92386805340701E+017,Does this chronic inflammation effect organs and joint destruction ,SR00193
8.92366062234337E+017,does this mean I should stop eating yogurt ,SR00193
8.92374899662221E+017,FINALLY For too long its been filed under Women they be crazy ,SR00193
8.93923773052801E+017,Food is always the best medicine Following an anti inflammatory diet can do wonders ,SR00193
8.92403980034351E+017,Game changer If they can cure I can live through severe RA much easier w o the chronic fatigue attached I swe,SR00193
9.03728688541221E+017,hooray for science ,SR00193
8.92196661740491E+017,Huh cant wait until testing is available Hate getting the are you sure youre not anemic exercis,SR00193
8.92370986460488E+017,Humans have app 3 trillion cells each cell over 100 000 living parts one lucky pre mordial swamp explosion,SR00193
8.92758230459327E+017,I dont have to imagine it I live it ,SR00193
8.92434041118568E+017,ICYMI Los Angeles which hosted the Summer Olympics in 1932 and 1984 will be home to the Games again in 2028,SR00193
8.92538424845939E+017,Im sure its the same with any number of so called autoimmune diseases e g MS RA JRA ALS Some likely not all ,SR00193
8.92480189497782E+017,Interested in alleviating some of that Chronic Fatigue Syndrome No clinical trials yet but hey w,SR00193
8.92369163532087E+017,Its really good to see mate I hope these discoveries lead somewhere this time xxx,SR00193
8.92175572092301E+017,Just because there are medical markers doesnt mean its not psychogenic in nature Effective treatments for so,SR00193
8.92200104886534E+017,Mais oui I do indeed ,SR00193
8.92373406737355E+017,My doc says I have it too but then I always think its the scientific word for being Lazy ,SR00193
8.92464747752423E+017,My llmd told me some but not all cases CFS are lyme disease He treats HIV CFS and lyme patients,SR00193
9.1284793679045E+017,NO TY necessary I am purely moved ,SR00193
8.92122463865328E+017,not saying its less important Im saying to my son I dont have that And if I was its my business,SR00193
8.92196790560203E+017,Or se,SR00193
8.92177425181934E+017,Question 1 Do you make a webcomic,SR00193
8.92140806651433E+017,Should people diagnosed and suffering long term CFS be treated with Risperdone 4mgp d approx 40 da,SR00193
8.92366614691144E+017,Stupid protiens makin it all hard to wake up in the morning and whatnot ,SR00193
8.93392978047152E+017,Thank god Ive tried near everything,SR00193
9.1284557968783E+017,Thank you ,SR00193
8.92559950530069E+017,Thanks for sharing ,SR00193
8.92371912151708E+017,The eyes of the dragonfly 30 000 thousand lenses some lucky sh t giving enough time monkeys can beat out Shak,SR00193
8.92434494568882E+017,The legacy of Scaramucci may mark the end of the establishment Republican influence in the Trump White House,SR00193
8.93173655760503E+017,Theyve been talking about cytokines for as long as Ive been ill 26y They are in response to a virus yes Autoimmune DTS ,SR00193
8.92409253927027E+017,This is so needed Have been suffering with this for 30 years ,SR00193
8.92387514601886E+017,This is some great news ,SR00193
8.92298338413888E+017,why am I not surprised re poss link ti MCAS ,SR00193
8.93577101961515E+017,Wondering if STP areas imminent need to save 0 5bn might help you get a onestop MDT clinic for MCAS,SR00193
8.92375234812228E+017,Yes Now some techniques to lower the levels ,SR00193
8.90635621462454E+017, latime,SR00194
8.92205179533222E+017, latimes Very interesting thanks for sharing ,SR00194
8.90991238349967E+017,Wrong link ,SR00194
8.90276468982293E+017, BettyBuckley SHHHH dont tell Trump McConnell or the rest of the moronic old fogies ,SR00195
9.53690970717131E+017, DrEdFitzgerald Stem cell brain implants The solution to many real world problems is shifting som,SR00195
8.91018303354806E+017, foundmyfitness Sign me up too please,SR00195
8.90257950765441E+017, guardia,SR00195
8.90258145511166E+017, guardia,SR00195
8.90599087569068E+017, RaceRealist88 The commercial implications are very interesting ,SR00195
8.90268080013795E+017, Varidienne LETS NOT LET DIAPER DON GET AHOLD OF THIS ,SR00195
8.9179481497448E+017,account is temporarily unavailable because it violates the Twitter Media Policy Learn more ,SR00195
8.91009706419827E+017,As someone thats had innumerable concussions Im your guy,SR00195
8.9029082709173E+017,Awesome ,SR00195
8.90258598194033E+017,Delete that Never ever do I want Donald Trump to read it The only hope that the nightmare of stupidity,SR00195
8.90997050048999E+017,Diving into proverbial ,SR00195
8.90258026170638E+017,Do you think other DNC members were aware of Awans alleged corruption and looked the other way ,SR00195
8.90308737109553E+017,Dont let the White House know theyll de fund it ,SR00195
8.90259986500043E+017,Good news for the able aged who can contribute more to their respective nations ProfSudhir,SR00195
8.9100023864279E+017,Great Give the Zuckerbergs and Musks of the world even more reasons to have blood boys ,SR00195
8.95023025048871E+017,I hope this happens in my lifetime I believe in young stem cells to rejuvenate old cells johnshegerian ,SR00195
1.09142118907804E+018,If it helps me remember where I put that thing I had in my hand ten minutes ago sign me up ,SR00195
8.91002615340913E+017,Ill do it Does it hurt ,SR00195
8.90521101431743E+017,Just what we need 8 Billion people living even longer Oy ,SR00195
9.32932565337481E+017,kudos to you for being so on top of things ,SR00195
8.97738133789344E+017,Oh no ,SR00195
1.09176806198266E+018,OMG people are mad Why is it such a problem for everyone to age Stupid greedy industry brainwashing peop,SR00195
8.90421505607315E+017,Praise Bob,SR00195
8.90257295849906E+017,Sign me up ,SR00195
8.91008619138896E+017,Sign me up for trials,SR00195
9.32634233025135E+017,Sure have,SR00195
8.91264212437271E+017,Thank you Dr Patrick You continue to amaze me,SR00195
8.91002569438282E+017,This could be a breakthrough for people that suffer with CTE ,SR00195
8.90258992928141E+017,Today I received a guillotine circus tickets marshmallows There is more Still waiting for seeds Is this normal ,SR00195
8.97666903979766E+017,today that sounds like a negativ,SR00195
8.90587952333586E+017,Used stem cells in a recent repeat surgery The results were astonishing ,SR00195
8.90258203203822E+017,WHITE GIRL IS BURNED ALIVE 17 BLACK GANG MEMBERS ARRESTED YET MEDIA REFUSES TO REPORT STOR,SR00195
8.90258226675151E+017,WHITE GIRL IS BURNED ALIVE 17 BLACK GANG MEMBERS ARRESTED YET MEDIA REFUSES TO REPORT STORY ,SR00195
1.09178305463128E+018,Will it make you intelligent too Maybe experiment on our world leaders,SR00195
8.90258314482864E+017,Yes but Creator ,SR00195
8.89537997632184E+017,Umm ,SR00196
8.91127084663407E+017, AWESOMES ,SR00197
8.89143098961527E+017, CreativeJuice21 NPR instead of arguing heres why you are a scepti,SR00197
9.25340305183797E+017, geofftech Probably yeah,SR00197
8.90425975879729E+017, GeorgiaTech MIT NPR ,SR00197
8.89148666556166E+017, in a mantra like rhythm The commentors are real people but they are not representative of the whole The com,SR00197
8.89131626554311E+017, NPR,SR00197
8.89117497403744E+017, NPR Theyll still misinform abt mercury aborted fetal tissue aluminum Their egos are too invested i,SR00197
8.89673030091383E+017, NPRHealth AuDigitalHealth LSHTM TED LSMOH LINK LSHTM TrafficChiefNG NphcdaNG VaccineNet NG,SR00197
8.90025817991938E+017, NPRHealth Check out our podcast explaining origins of vaccine myths vaccines historic successes amp ,SR00197
8.90774125064618E+017, pfizer We hope youll check out our podcast on origins of vaccine myths and reversing the antivax trend,SR00197
