reply_id,text,news_source
1.03494381022732E+018,@Catlady628 @njterrie @kimmybeaa @donnadsc2241 @tolag @Backstorymom1 @TCLucas1970 @theleidy @graceslick77… https://t.co/q4w12hdOZZ,SR00271
1.03494702740117E+018,@criteria681 @njterrie @kimmybeaa @donnadsc2241 @tolag @Backstorymom1 @TCLucas1970 @theleidy @graceslick77… https://t.co/lHQzDKXgJZ,SR00271
1.03494980375771E+018,@Catlady628 @criteria681 @njterrie @kimmybeaa @donnadsc2241 @tolag @Backstorymom1 @TCLucas1970 @theleidy… https://t.co/Vhtf83QO1m,SR00271
1.03495258511821E+018,@pinewoodsdojo @criteria681 @njterrie @kimmybeaa @donnadsc2241 @tolag @Backstorymom1 @TCLucas1970 @theleidy… https://t.co/iYEEfHPUbp,SR00271
1.03495466545522E+018,@TCLucas1970 @pinewoodsdojo @criteria681 @njterrie @kimmybeaa @donnadsc2241 @tolag @Backstorymom1 @theleidy… https://t.co/BDLWBbDHZV,SR00271
1.03495623608785E+018,@Catlady628 @pinewoodsdojo @criteria681 @njterrie @kimmybeaa @donnadsc2241 @tolag @Backstorymom1 @TCLucas1970… https://t.co/ReeLZlwKYt,SR00271
1.03495819456778E+018,@Catlady628 @criteria681 @njterrie @kimmybeaa @donnadsc2241 @tolag @Backstorymom1 @TCLucas1970 @theleidy… https://t.co/IzTbI2qT1z,SR00271
1.03499364055534E+018,@Catlady628 @pinewoodsdojo @criteria681 @njterrie @kimmybeaa @donnadsc2241 @tolag @Backstorymom1 @TCLucas1970… https://t.co/sRjlrArQOB,SR00271
8.3959016648652E+017,@TIME that sound when your wife queefs all nite - very relaxing #InternationalWomensDay,SR00271
8.3959106736425E+017,"@TIME https://t.co/e20WBJGLAY 3 dB per octave -- if it was 4 dB/octave would it be ""fuchsia"" noise?",SR00271
8.39591681838232E+017,"@TIME https://t.co/e20WBJGLAY 3 dB/octave is the rolloff for pink noise; if it was 4 dB/octave would it be ""fuschia"" noise?",SR00271
8.39908475161444E+017,"@sleepfurniture maybe for you, for me it's the sounds of @redsox play-by-play from a west coast game in August.",SR00271
8.40050171278848E+017,"@SleepJunkies Music, nature sounds is good for the body and for the brain.",SR00271
8.41331352293249E+017,@NorthwesternU @TIME Thanks for sharing!,SR00271
8.42469904460657E+017,@Sevenbrash I didn't even know they pink noise was a thing until i read the article,SR00271
8.42470067551982E+017,@Sevenbrash I now need British podcasts to sleep :/ Bbc news or the Infinite Monkey Cage ...,SR00271
8.42470155451953E+017,@Sevenbrash ... I try to convince myself that if I can't sleep (or until I fall asleep) I learn :),SR00271
8.42630918217044E+017,"@martin3lee Odd. Luckily I have no problems sleeping. On the other hand, my memory...",SR00271
8.42870438770299E+017,"@NigelBarron Well, this supposedly will help with memory!",SR00271
9.32753192978469E+017,@sonofbelial I listen to asmr some.nights works great,SR00271
9.32754738059334E+017,@lilmizzirish I googled that and now I wish I hadn’t. How the hell is this gonna help me sleep?!… https://t.co/n4P3oic7ZP,SR00271
8.40540452294148E+017,@NPRHealth - not sure why this continues to be a debate.,SR00272
8.40544381425848E+017,@nprscience and yet the article doesn't identify what those 10 foods are,SR00272
8.40565548413047E+017,"@NPRFood ""This means that a single 200-calorie sugary drink may be OK..""  Not a chance.",SR00272
8.40566099737485E+017,@NPRFood @NPR Obesity is killing US and driving up healthcare cost for ALL.,SR00272
8.40566358513349E+017,"@NPRFood @NPR am I missing what the 10 foods are in the story? Salt and Bacon bad, fish good - but what else?",SR00272
8.40566661530997E+017,"@NPRFood @NPR the cheapest foods are made of HFCS/sugar, corn, yeast, or i.e. processed food. Meat is $, yet US is a nation of obese.",SR00272
8.40575974957818E+017,@NPRFood @NPR so... is a bacon wrapped Mahi topped with toasted sesame ok?,SR00272
8.40585249348305E+017,"@brontyman @NPR 
https://t.co/pr6EJmQ8jy",SR00272
8.40587554843943E+017,@NPR you leave Bacon out of this!!!! @MinistryofBacon,SR00272
8.40587588348052E+017,"@NPR So, more bacon, less almonds? Lol!",SR00272
8.40588693706535E+017,@NPR Can I balance out the bacon with more pecans?,SR00272
8.40589081323147E+017,@NPR Bacon is the big junk food additive which enhances the flat taste.,SR00272
8.4059033231208E+017,"@NPR Why would you have a teaser about ""10 foods"" that saves lives and then not list the 10 foods?",SR00272
8.40590936300224E+017,@NPR Disingenuously lumping processed &amp; red meat together still? Not mentioning that many folks are succumbing to hyponatremia? (look it up),SR00272
8.40592806129328E+017,"@NPR ..........Death isn't the issue, that's inevitable.....how good your life is, that's the issue...",SR00272
8.40595557630521E+017,@NPR next you guys are gonna say Vitamin C prevents Scurvy....,SR00272
8.40596293667901E+017,@michaelmagras Yup. Good food matters.,SR00272
8.40597214607114E+017,@bluecootie @NPR fake news where is the trupenator!!,SR00272
8.40597617792942E+017,@kh_nc1 @NPR im just gonna drink tequila to thin the blood!!,SR00272
8.40599283984396E+017,@GlendaBurgess I'm glad the article mentioned that you don't have to completely give up those foods. Everything in moderation (mostly).,SR00272
8.40600011985556E+017,@carolhoernlein @NPR high red meat intake (processed or not) is linked to a slew of health issues.,SR00272
8.40600105388511E+017,"@NPR considering the huge environmental harm and suffering caused by meat, giving up bacon for health seems really reasonable.",SR00272
8.40602149293711E+017,"@NPRFood Unfortunately, you missed the real story here: Faulty research used again to support failed dietary guidelines.",SR00272
8.40628396946211E+017,"@NPRFood @NPR Um: headline &amp; opening sentences say ""10 foods"" but article doesn't make clear what the 10 foods are",SR00272
8.40629016612622E+017,@NPR is on a weekend break in observance of St. Patty's Day. No actual news to break so they published this 🤡☘️,SR00272
8.4062965012462E+017,The researchers also found there's a significant risk in eating too little of certain healthy foods. https://t.co/6I8xW8x1VO,SR00272
8.40630266515317E+017,"@NPR In other words, we're screwed either way.",SR00272
8.40631164822049E+017,"@NPR It's amusing that the study really hasn't changed the message: eat less red meat, eat more nuts and seafood.",SR00272
8.40631285857026E+017,@NPR How do cheap peanuts compare to more expensive tree nuts?,SR00272
8.40633429758698E+017,@NPR Dam..........I love BACON,SR00272
8.40634095587742E+017,@NPR Still no evidence that doing any of that will make you into a 20ish looking immortal.,SR00272
8.40637229575897E+017,@NPR Interesting in a confirming-what-we've-known/suspected-since-forever sort of way but nothing startling or new.,SR00272
8.40637964229185E+017,@sherryjbry @NPR Only if we love to wash down our 5 lb. bacon sandwiches with a half gallon of soda every day. ;-),SR00272
8.40638221717393E+017,@NPR  Surprise! Bacon still isn't health food.,SR00272
8.40639373024645E+017,@NPR nothing new here unless you just learned to read...good healthy food is generally more expensive than noddles with sauce or poor food.,SR00272
8.40639613827973E+017,@NPR a small bag of brazil nuts is almost 10 dollars btw,SR00272
8.40642991362462E+017,@NPR without reading this I'm gonna guess that we should be eating WAAAY more bacon! Why else would it be delicious?! PS I was raised Jewish,SR00272
8.40643946711667E+017,"@JFalschung @NPR Peanuts aren't technically nuts, and they're often fried. Because everything cheap is bad for you!",SR00272
8.40644102236463E+017,"@JFalschung @NPR But they're legumes and high in protein, so still pretty good.",SR00272
8.40654556514017E+017,"@NPR @jasondboardman This is right up your statistical alley, Jason",SR00272
8.40667566368576E+017,"@NPRFood @NPR I think a bigger issue is all the garbage, and chemicals in food",SR00272
8.40676883410874E+017,"@NPR Like so many articles, doesn't deliver. The 10 foods are?",SR00272
8.40677189473489E+017,@bluecootie @NPR So annoying. Headline writers not the same as authors. End up empty.,SR00272
8.40680128967561E+017,.@UncladLad 💩💩 https://t.co/iJbwHD5dnW,SR00272
8.40698997094392E+017,@NPR @operabrandon On va essayer ....😓,SR00272
8.4074462196983E+017,@NPR Sugar. We all need to cut out sugar too.,SR00272
8.40745546138681E+017,@NPR wow I'm shocked,SR00272
8.40746252434322E+017,@NPR How about the health consequences from Fukushima for the United States and the world?,SR00272
8.40746533062611E+017,@NPR  I'd love to hear Dr. Jason Fung's take on that.,SR00272
8.4074774734293E+017,@NPR but cigarettes are what's killing america?!,SR00272
8.40748998554141E+017,@NPR Yeah but what's life without bacon?,SR00272
8.40749128812487E+017,@NPR I believe that.,SR00272
8.40750014003577E+017,@CbreedMaria @NPR not all sugar is bad. You're saying we should stop eating fruit.,SR00272
8.40750138817683E+017,@QueenV628 @NPR Wow I'm not.,SR00272
8.40759518795448E+017,"@NPR In other news, the sky is blue.",SR00272
8.40761841525523E+017,@NPR I call BS my great grandparents ate bacon everyday of their adult lives; until he was 98 &amp; she was 89!!,SR00272
8.4082217654671E+017,"@AFoodRevolution Know anyone that needs some help implementing a healthy, plant-based lifestyle? I can help...

https://t.co/MU2kQZVE3w",SR00272
8.40900691149357E+017,@MikeRAus observational data can't prove causation salt tracks with processed foods that is why they always get this finding,SR00272
8.41026974080467E+017,@beverlyanntate thanks for passing this along Beverly! We appreciate your support and I'll pass this along to our Affiliate Manager :),SR00272
8.41075952276894E+017,@cdchisholm @NPR No doubt about the impact of good diet. The only question is which one? Healthy user bias frequent… https://t.co/dOzpWFA638,SR00272
8.41351439561699E+017,@PhysioJake we will see in 10 years....,SR00272
8.41392860293431E+017,"@AubreyNPRFood Would be a little more compelling if researchers didn't design study to get conclusion they wanted 
https://t.co/wMYUKAjkTK",SR00272
8.41815108930151E+017,"EATING MORE - OR LESS - OF 10 FOODS MAY CUT RISK OF EARLY DEATH - A new reminder, worth a tweet - Yes; it appears,  ""You are what you eat!",SR00272
8.43265192129585E+017,"@KQED I'm hoping corndogs, tater tots, and PBR are on the eat more list. https://t.co/lAI97vBP6x",SR00272
8.55945589791404E+017,@AubreyNPRFood u realize that all the risks in study were relative risks derived from cohorts? u understand the dif… https://t.co/Xto5Wc4pwM,SR00272
8.65256909267493E+017,"@AubreyNPRFood @NewsHour Some of us. It was not diet. It was polycystic ovarian  disease.. and 
hashimoto disease.… https://t.co/L6JnJugt8H",SR00272
8.65257143435498E+017,@AubreyNPRFood @NewsHour AA have the highest about of heart disease because we don't know what the diet should be or what it was in Africa,SR00272
8.65258711891284E+017,@AubreyNPRFood @HarvardChanSPH Go Vegan 💚,SR00272
8.65260486299795E+017,@AubreyNPRFood Impt to note that most are following SA diet and aren't eating much differently than others. Genetic… https://t.co/FjvzJr5gFK,SR00272
8.67436421455508E+017,@AubreyNPRFood Thank you for sharing this! Such a necessary fact that needs to be known. #RealStories,SR00272
8.37348884040987E+017,@kelseyhardin_ @Reuters I have an old habit of pinching my arm when undergoing a painful medical procedure.,SR00274
8.37357124208497E+017,@Reactively Haha my college roommate used to tell me to pinch my arm whenever I complained of a headache haha,SR00274
8.38757098276196E+017,"@NBCNews @TODAYshow #gasp! you mean, life saving vaccines are really not to blame?! well, thats news... UGH the battle continues",SR00275
8.3875857460829E+017,@NBCNews @JaninSpoor @TODAYshow oh no,SR00275
8.38758671819682E+017,@NBCNews @JaninSpoor @TODAYshow why is that?,SR00275
8.38759813777658E+017,@NBCNews @TODAYshow Maybe Zika virus has been here a lot longer and not ruled out: isn't that one of its symptoms?,SR00275
8.38780879132492E+017,@NBCNews As weve seen w autism Correlations dont equal Causations Early intervention not stabs at prediction should be primary focus for now,SR00275
8.38781180363309E+017,@NBCNews @TODAYshow No.,SR00275
8.38810444831867E+017,"@ttolgad @itsmepanda1 before or after vaccination,",SR00275
8.36569096162542E+017,.@statnews The CAR-T results are impressive. Hope we all remember this fact about its development when it comes tim… https://t.co/0JPgkR8UjY,SR00276
8.36601579339907E+017,"@blooddonor @medical_xpress This is wonderful, encouraging news! Thanks for sharing this!",SR00276
8.36697662867014E+017,@kwpulsipher looks like a cool conference!,SR00276
8.36707829046198E+017,@RichDavisPhD @statnews interesting! I hadn't seen this. Thanks for the link!,SR00276
8.36931657504543E+017,@indusendoc  Hi. How have you been affected by cancer?,SR00276
8.36207176096092E+017,"@MorningEdition The past tense of to sink is sank, not sunk: evidence of the level to which Morning Edition has fallen.",SR00277
8.36223587967173E+017,@NPR Physicians have known this for over a decade.,SR00277
8.36232738596246E+017,"@helixion12 @NPR 

No thanks",SR00277
8.36238049650541E+017,@NPR imagine! Science and experimental testing finds potential answers to serious human problems!? Oooooweeee,SR00277
8.36250296045097E+017,"@NPR checkout https://t.co/NeJkp3hU5t
A new implementation of naltrexone with amazing results",SR00277
8.36254959746286E+017,@NPR or drink more :),SR00277
8.36265096712176E+017,"@NPR also, benefits immune system.",SR00277
8.36310425637638E+017,@MPRnews  How sad.,SR00277
8.36316564714582E+017,"@MPRnews I've used Naltrexone for several years in my practice, to generally good effect.",SR00277
8.36371641768694E+017,@DrIanWeissman @NPR What? Ruin. Good drink. Seems self-defeating!,SR00277
8.39591944598745E+017,@drmaggiethedog this subject gets me worked up! https://t.co/IFZDT6jm98,SR00277
8.39605207164195E+017,@TracieMGardner @lipiroy @DrJeffReynolds I teach internal med residents about screening for AUD &amp; prescribing meds but correct underutilized,SR00277
8.39610401713181E+017,"@adfoxMD @TracieMGardner @DrJeffReynolds I also teach trainees to screen for AUD, &amp; had much success with naltrexone for AUD. So underused:(",SR00277
8.39932640455193E+017,"@TracieMGardner @adfoxMD @lipiroy @NPR Underused, in part bc those who seek TX are already going big. Should be an option more often.",SR00277
8.86358664864567E+017,@JRamsbunctious Once BICX101 is approved alkermes will acquire them.,SR00277
8.35127476003168E+017,@NBCNews oooh... more drugs!! Exciting.... barf,SR00278
8.35127695818248E+017,"@NBCNews Right! Projected at $10K per year. Now, that's a migraine.",SR00278
8.35127885388186E+017,"@NBCNews don't believe CGRP's r better than cannabis in fighting migraines long term WITHOUT bad side effects/""adverse reactions "". Period",SR00278
8.3512885761527E+017,"@NBCNews Sounds promising, yet $10k/yr certainly wouldn't make this drug a viable financial option for my migraines.",SR00278
8.35129503798202E+017,"@NBCNews For only $10,000 a year. Really!!",SR00278
8.35134915150688E+017,@NBCNews studies have repeatedly shown sex is good for migraines.  Natures remedy,SR00278
8.35140593009443E+017,@NBCNews Thanks so much for helping to raise awareness about how disabling migraines can be!,SR00278
8.35177569133588E+017,"@NBCNews $10,000? Probably only costs $5.00 in reality. Huge mark up.",SR00278
8.35235954356998E+017,@NBCNews @NHF We have heard it before! Please talk with people who have migraine about their condition before offering unsolicited advice!,SR00278
8.35535114750808E+017,"@claudinetweets oh my god, do you get that many a week? I am so sorry. That must be hell.",SR00278
8.35546326112875E+017,@BizWriterKristi yeah for 30 years! Ever since I was 12. Have tried literally everything.,SR00278
8.35563427087049E+017,@Nikki_Albert @NBCNews I'm hopeful too. I can't wait until it hits the market.,SR00278
8.35646826971701E+017,"@Nikki_Albert @NBCNews Interesting trivia,Dr Kudrow is Lisa Kudrow's brother. Family has history of headache illness https://t.co/JvajvefH4g",SR00278
8.35848350062772E+017,"But man, oh man!  I would love to have a migraine-free life!!! :(",SR00278
8.36154188836958E+017,@MichaelG398 @NBCNews That is interesting!,SR00278
8.36154451886891E+017,"@chronicadvocate @NBCNews I am putting all my hopes into it. Nothing else works, so I really am hoping this will. But may be a bit of a wait",SR00278
8.37067292332733E+017,@HeadacheNP @NBCNews I need all the help possible. I also have another friend who has to see a specialist in dallas bc of migraines,SR00278
8.37361377350152E+017,@JusticeToAll Thank you. I'll check this out. Lol,SR00278
8.37364916172522E+017,@JusticeToAll I didn't mean to say lol. I meant right now. Darn talk to text. Ugh,SR00278
8.4495731705353E+017,@expiredfish Thanks very much.,SR00278
1.00732621850345E+018,"@CaulfieldTim @statnews @TheMETWpg @SevenOaksCDIC On a different topic, Timothy, what do you think about getting bl… https://t.co/5rBNG3aDfd",SR00279
1.00733552997582E+018,"@CaulfieldTim ""I know it's around here somewhere. Sorry, just got in from a long flight."" :)",SR00279
1.00734678955139E+018,@CaulfieldTim @EdzardErnst @statnews @TheMETWpg @SevenOaksCDIC I have serious concerns about the IV vitamin industr… https://t.co/bhQeUUzilU,SR00279
1.00735125533576E+018,"@CaulfieldTim @statnews @TheMETWpg @SevenOaksCDIC There is no proof, of course, but when have NDs ever needed proof to profiteer?",SR00279
8.34760022710174E+017,@DrAnneEllis @CaulfieldTim when at first you don't succeed....switch from PO to IV,SR00279
8.3477497809657E+017,@sxbegle @statnews  A shot of B12 in the butt now and then is a different matter.,SR00279
8.36982944547893E+017,"@HopkinsMedicine @statnews Why do EMTs, Drs, and other medical professionals give themselves IVs morning after bender to recover faster?",SR00279
8.36989653446099E+017,"@HopkinsMedicine @statnews Sometimes, all the people need as evidence is how they feel afterwards. IV drip similar to #BananaBag for DTs?",SR00279
8.73748767866049E+017,@tedstgodard @statnews Or you can just drink water and eat a salad once in awhile...,SR00279
8.82188974059536E+017,@pash22 @meggophone Demand proof.,SR00279
8.93742233509401E+017,@PainFreeIndia I was asked about this recently by a patient so this is timely. Thanks,SR00279
8.93747099539341E+017,@DeepakRavindra5 My pleasure,SR00279
9.18475901133877E+017,@aminamnzr @AnnaBlombergBeh @DrEmmaFrans Oh my!,SR00279
8.37050425484399E+017,"@teaminspire @phillyhealthsci - quick, someone call the Baseball Writers Association of America!",SR00281
8.32680481002885E+017,"@TIME but contraindications and side effects are some of the worst, please investigate b4 taking this!",SR00283
8.32060124709716E+017,@DrRodRohrich @WSJ wish this cud solve situ of 2 kids U10 congenitally blind in Pakistan.,SR00284
8.3408932958883E+017,really sad the future isn't aluminum or like a sexy matte black,SR00284
8.34090283335897E+017,It would be really cool if you had something that offered contextually relevant information to legally blind people.,SR00284
8.34090748089885E+017,"Something that displays large print or reads out signs, labels, etc. lets you know the status of crosswalks, or tells you about traffic.",SR00284
8.30179300565467E+017,@lauriemcginley2 I thought it was the other weed,SR00285
8.3126621842638E+017,@mmgallimore They can come get all of ours for their research!,SR00285
1.05709411253543E+018,"@ConnectTheDocs I wonder if those who diet, exercise and lose weight without surgery have similar reduction in stro… https://t.co/wNKlh5oUxU",SR00286
1.05772013424719E+018,"@AlexMMTri I see you buddy, but Gonna be a Negative Nancy.  Diets do little to help morbidly obese (BMI&gt;40) and if… https://t.co/x9as6imVqV",SR00286
1.06892294363016E+018,@vincentninja68 @drnickgreiner That pic... Shades of body dysmorphic disorder...,SR00286
1.07251157103585E+018,@marinakurian @NYTHealth Great article! There is hope for those who have struggled with their weight for many years.,SR00286
1.07319767241955E+018,@SOSOBESITE Vous m’avez opéré en octobre 2015 et ces derniers mois j’ai repris 8kg alors que je mange normalement m… https://t.co/JJltLvMIOT,SR00286
1.07831169016331E+018,@_Tahasildar In the long term most diets have failed in case of very obese people (BMI &gt;35) and bariatric surgery a… https://t.co/AjOUOEikem,SR00286
1.07831348835362E+018,@_Tahasildar @drsatishpattan what's you take on this plz? Because though Dr Dixit  has never claimed this as an alt… https://t.co/YUpj71poUZ,SR00286
1.08333819495372E+018,"@AmandaZZ100 It’s been a treat, but this is clearly going nowhere fast. Despite our disagreements, I appreciate you… https://t.co/Uar3PBwOYJ",SR00286
1.08333913340423E+018,@Healthspan_Diet I completely get how frustrating it must be to have someone like me with no nutritional education… https://t.co/FMEHE4NS7c,SR00286
1.08333944861037E+018,"@Healthspan_Diet the problem is that this well meaning "" moderation in everything"" type of advice that so many nutr… https://t.co/LdNk6iXjRG",SR00286
1.12757304584411E+018,@sirhcmstrongman Yeah! He is. I'm proud of him,SR00286
1.12757688164824E+018,"@Virescence I'm so glad to hear that. He just seems like one of those people who emits good energy, but then got st… https://t.co/OZHlpPRaXu",SR00286
1.14175163590926E+018,@Izzy_Wanders It is unfortunate that a medically necessary treatment results in negativity and judgement from those… https://t.co/ECamJ5PZlS,SR00286
1.14176146398561E+018,@cjoLCSW @Izzy_Wanders Personal choice is the thing. I vigorously oppose anti-fat bigotry. But I strongly support u… https://t.co/cBQL5s1V1o,SR00286
1.14176217272652E+018,@HarryMinot @Izzy_Wanders https://t.co/1RXB5vE9mc,SR00286
2.44093411525804E+017,@susanwake Agreed! I used neither option to achieve or maintain my weight loss.,SR00286
5.80573496943735E+017,@Another__Nobody Is there any like requirements or whatever? Im over 100lbs overweight..,SR00286
7.80433719790297E+017,"My new and improved blog post on why US healthcare expenditures are generally well explained by total consumption
https://t.co/KcZ3lh3YiD",SR00286
7.84083187626631E+017,Modeling the evo. of health care expenditures in OECD 1970-2013 w/ 3rd° polynomial on AIC. A brief follow up post… https://t.co/Xses4dqrXH,SR00286
7.9567793660307E+017,"US life expectancy is below naive expectations (mostly) because it outperforms economically (a long blog post)

https://t.co/eOxZkWENad",SR00286
8.31192562887193E+017,Not reversing extreme obesity can cost millions of dollars more than the typical cost of bariatric surgery https://t.co/FyBLd9JUNe #obsm,SR00286
8.31347768937501E+017,@pattynece @nytimes but let's not forget 85% of post-surgical patients are in obesity BMI range 10 years later Post-op weight regain is real,SR00286
8.31348534267908E+017,@pattynece @nytimes most post-op patients I see say they were not informed average 10 year weight loss retention is about 15% body weight.,SR00286
8.31353026614956E+017,@NYTHealth @nytimes only temporarily without life changes.  Eat low-sugar whole-food plant-based stuff and everybody wins.,SR00286
8.31366785471439E+017,"@NYTHealth I had bypass about sux years ago. Still 90 lbs lighter, good Bp, good cholesterol and no sleep apnea. Worth every penny.",SR00286
8.31471942838452E+017,@wbogart2 @NYTHealth Sure wish this story included other POVs. Not everyone who has bariatric surgery is a fan.,SR00286
8.31472263019037E+017,@HarrietBrown @NYTHealth  Fair!,SR00286
8.31516259644764E+017,@asmbs @AmirGhaferi @NeilFlochMD Care to weigh in on this? @SPMedicine,SR00286
8.31526567406866E+017,"@SPMedicine @pattynece @nytimes this is misleading...85% of surg pts never get out of obesity range--thats ok, surgery isn't cure but mgmt",SR00286
8.31536711201128E+017,@NYTHealth @nytimes I've come across lots of people who have gained the majority of their weight back. Surgery works but it's only temporary,SR00286
8.31550062895444E+017,.@SPMedicine Possible that despite 66% average excess body weight loss -many still may be over bmi 30 @nytimes https://t.co/PHupyiOjeU,SR00286
8.31550171976704E+017,"@SPMedicine  We don't promise a normal BMI. It's NOT a miracle cure- but it is safe, durable and more effective than anything else",SR00286
8.31550410435473E+017,.@SPMedicine remember tat 37% of population is in #obese range - bmi &gt;30 @pattynece @nytimes https://t.co/PHupyiOjeU,SR00286
8.31626688496751E+017,@ashsparkle @nytimes thank you Ash! More and more research is corroborating this and it really is the only effective thing long term.,SR00286
8.31640410367799E+017,@SPMedicine @pattynece @nytimes Yup learning how to manage life post WLS is not intuitive. My reasearch has shown.,SR00286
8.3164477947367E+017,@davearterburn @nytimes yes it was nice coverage. Good to see that your important study still has traction.,SR00286
8.31660983277937E+017,@davearterburn @nytimes Excellent article p,SR00286
8.31730604127449E+017,@tednaiman I am sure you love this article haha. @NYTHealth let's cut out body parts instead of investigating metabolic syndrome,SR00286
8.31762403905962E+017,"@maimunasayyeda @NYTHealth 

🙄",SR00286
8.31775557536858E+017,@davearterburn Congratulations! Nice writeup of the VA work @GHResearch,SR00286
8.31907895440613E+017,"""Why Weight Loss Surgery Works When Diets Don’t"" in @NYTHealth, w/ important research by @davearterburn et al.… https://t.co/rtzAqzGz3E",SR00286
8.32011360238236E+017,"@AmCollSurgeons @asmbs  I, too, shared this @nytimes article extensively. Great content for the #obese public seeking tx. solutions.",SR00286
8.33180878947893E+017,@NYTHealth kkkkkkkkkkkkk,SR00286
8.33709271607026E+017,@michaelTCTMD @DrDavidWarriner still not convinced that a physical fix is correct for a (usually) psychological problem.,SR00286
8.33709703624536E+017,"@michaelTCTMD @DrDavidWarriner Lots of people stretching stomachs again, making themselves sick cos they have no other coping mechanism",SR00286
8.33710477087822E+017,"@michaelTCTMD @DrDavidWarriner Money could be better spent in menta lhealth care,fitness &amp; nutrition that was tailored to the persons needs.",SR00286
8.3373554962203E+017,@mearest @drnickiflo complicated balance with hunger hormones and calories expenditure that surgery appears to correct . Very effective tool,SR00286
8.33751998369522E+017,@VinayPrasad82 @amitabhchandra2 I'm just awed by the weight reduction. I'm always in awe of deliberate weight reduction,SR00286
8.33752107186549E+017,@VinayPrasad82 @amitabhchandra2 @RogueRad Careful 2 conflate comparisons of healthcare utilization patterns and systemic racism and violence,SR00286
8.33759398325465E+017,"@VinayPrasad82 @amitabhchandra2 @RogueRad 

BLM says, ""I'm on the right side of history."" ALM says, ""Money is no object."" Neither are ....",SR00286
8.33759525429653E+017,"@VinayPrasad82 @amitabhchandra2 @RogueRad 

....straightforward. Coded language.",SR00286
8.33819563791876E+017,"@WretchedEsq @hbdchick @nytimes I am not obese and not wedded to PC, but telling people that clearly doesn't work as an intervention",SR00286
8.33873208491258E+017,"@VinayPrasad82 Prfct analogy. ""Less is more"" is bigger than ""healthcare utilization patterns"" Like BLM, it's about protecting human life",SR00286
8.34207539524825E+017,"@RCAFDM ""diet"" All the many diets are same: low cal / low fat. That doesn't work for most people. Some indication LCHF does work for most.",SR00286
8.89150051938947E+017,"@GlasgowMD This is a great article, bariatric surgery is life changing!",SR00286
9.14941868848316E+017,"@DDaniella9000 It does work,it's technically the easy way out .Others who rather stay on a healthy diet take a lot… https://t.co/n7zdhshJEW",SR00286
9.14969943950676E+017,"@BaergaKeyana Surgery is never an ""easy way out"" and any Dr. will agree that it is only a diet tool not a magic pil… https://t.co/iWbu2SbrVT",SR00286
9.52879559455773E+017,@LeeCalladine @pjk_software @DoctorChrisVT It’s not ‘just jumping’ the surgery route. My patients spend 18months -… https://t.co/RdOC6xhgl1,SR00286
9.56821143905755E+017,@bari_life https://t.co/obJO6tVGWa,SR00286
9.66340590915826E+017,"@billpowell__c Personally, I’m less concerned with my weight, more about the health problems which are weight-relat… https://t.co/WpFZKPuDdP",SR00286
9.66341977766879E+017,"@jaredbaker03 Agreed. I always say ""follow the money"". The US also has a problem with sugar and additives which are… https://t.co/4BtycXHz1u",SR00286
8.29583160656564E+017,@PSYCH_HYPE Very intersting. Hoping that all of the research will improve treatment and care https://t.co/uNAj1dvwAV https://t.co/YdPeq4LNJR,SR00287
8.29616118314783E+017,@kahoakes @BuzzFeedNews @BuzzFeed FYI FAM is NOT the rhythm method - that is a common misconception...literally.,SR00288
8.35157898263155E+017,@LizSzabo @kahoakes experts are like that,SR00288
8.28356343048331E+017,"@KimPainter @USATODAY Great piece, all the research done was my inspiration behind @FodyFoods, a certified low FODMAP range",SR00289
8.28637074253181E+017,"@LizSzabo @USATODAY 

Sweeteners: aspartame? No sale. And the ""science"" here looks pretty thoroughly lacking.",SR00289
8.28794705278271E+017,@JonahCohenMD @KateScarlata_RD @USATODAY big fan of low #fodmap,SR00289
1.067784229701E+018,@MattWalshBlog Any physician participating in this should lose his or her license - for starters.,SR00290
1.06778611496929E+018,@possiblyandrea_ @MattWalshBlog The guidelines are also criminal.,SR00290
1.06780307321568E+018,"@transegghatcher @possiblyandrea_ @MattWalshBlog Everywhere the words ""transgender children"" is used.",SR00290
1.06780645605183E+018,@transegghatcher @RonColeman @possiblyandrea_ @MattWalshBlog It is absolutely immoral to make these decisions for a child at the age of 8.,SR00290
1.06781003196864E+018,@possiblyandrea_ @transegghatcher @vjeannek @MattWalshBlog Or something https://t.co/Py9KowNn9c,SR00290
1.0678107132326E+018,"@possiblyandrea_ @transegghatcher @vjeannek @MattWalshBlog ""The medical term for blocking male hormones is chemical… https://t.co/nYhQY1LXig",SR00290
1.06781223644872E+018,@RonColeman @possiblyandrea_ @transegghatcher @MattWalshBlog Oh. So that person’s “prolong life” meant if you have… https://t.co/BNHWxyIGHK,SR00290
1.0678151116189E+018,@vjeannek @possiblyandrea_ @transegghatcher @MattWalshBlog It's the only support I could find for that claim and ev… https://t.co/11yUi7F1dw,SR00290
1.06781597872415E+018,"@transegghatcher @vjeannek @possiblyandrea_ @MattWalshBlog Being ignorant, I'm doing online searches to learn and u… https://t.co/MLRpvmfz2S",SR00290
8.27189957777379E+017,"@nytDeniseGrady @NYTScience @nytimes nice article! FYI, the photo doesn't match type of radiation described, and caption is incorrect",SR00290
8.27313387751277E+017,@nytDeniseGrady @nytimes sounds like we should ban funding for this: male hormone therapy??? But no PParenthood $$$,SR00290
